"Messstation";"Gewässer";"Parameter";"Jahr";"Datum";"Tagesmittelwert";"Dimension";"GCODE";"Ost";"Nord";"AWGN ID"
"Hofen";"Neckar";"Temperatur";"2011";"01.09.2011";"20,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"02.09.2011";"20,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"03.09.2011";"20,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"04.09.2011";"20,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"05.09.2011";"20,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"06.09.2011";"19,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"07.09.2011";"19,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"08.09.2011";"19,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"09.09.2011";"18,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"10.09.2011";"19,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"11.09.2011";"20";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"12.09.2011";"19,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"13.09.2011";"19,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"14.09.2011";"19,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"15.09.2011";"19,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"16.09.2011";"19,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"17.09.2011";"19,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"18.09.2011";"19,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"19.09.2011";"18,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"20.09.2011";"17,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"21.09.2011";"17,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"22.09.2011";"17,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"23.09.2011";"17,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"24.09.2011";"17,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"25.09.2011";"17,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"26.09.2011";"17,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"27.09.2011";"18";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"28.09.2011";"18,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"29.09.2011";"18,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"30.09.2011";"18,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"01.10.2011";"18,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"02.10.2011";"18,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"03.10.2011";"18,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"04.10.2011";"18,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"05.10.2011";"18,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"06.10.2011";"17,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"07.10.2011";"16,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"08.10.2011";"16,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"09.10.2011";"15,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"10.10.2011";"14,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"11.10.2011";"14,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"12.10.2011";"14,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"13.10.2011";"14,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"14.10.2011";"14,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"15.10.2011";"13,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"16.10.2011";"13,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"17.10.2011";"13,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"18.10.2011";"13,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"19.10.2011";"13,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"20.10.2011";"11,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"21.10.2011";"11,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"22.10.2011";"10,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"23.10.2011";"10,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"24.10.2011";"10,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"25.10.2011";"10,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"26.10.2011";"10";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"27.10.2011";"9,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"28.10.2011";"9,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"29.10.2011";"9,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"30.10.2011";"10";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"31.10.2011";"10,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"01.11.2011";"10,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"02.11.2011";"10,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"03.11.2011";"10,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"04.11.2011";"10,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"05.11.2011";"10,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"06.11.2011";"10,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"07.11.2011";"10,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"08.11.2011";"10,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"09.11.2011";"10,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"10.11.2011";"10,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"11.11.2011";"10,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"12.11.2011";"10,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"13.11.2011";"10,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"14.11.2011";"10";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"15.11.2011";"9,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"16.11.2011";"9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"17.11.2011";"8,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"18.11.2011";"8,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"19.11.2011";"8,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"20.11.2011";"8,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"21.11.2011";"7,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"22.11.2011";"7,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"23.11.2011";"6,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"24.11.2011";"6,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"25.11.2011";"6,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"26.11.2011";"6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"27.11.2011";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"28.11.2011";"5,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"29.11.2011";"5,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"30.11.2011";"5,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"01.12.2011";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"02.12.2011";"5,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"03.12.2011";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"04.12.2011";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"05.12.2011";"6,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"06.12.2011";"6,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"07.12.2011";"7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"08.12.2011";"6,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"09.12.2011";"6,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"10.12.2011";"6,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"11.12.2011";"6,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"12.12.2011";"6,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"13.12.2011";"6,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"14.12.2011";"6,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"15.12.2011";"6,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"16.12.2011";"6,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"17.12.2011";"7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"18.12.2011";"6,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"19.12.2011";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"20.12.2011";"5,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"21.12.2011";"5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"22.12.2011";"5,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"23.12.2011";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"24.12.2011";"7,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"25.12.2011";"6,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"26.12.2011";"6,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"27.12.2011";"7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"28.12.2011";"7,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"29.12.2011";"6,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"30.12.2011";"6,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2011";"31.12.2011";"6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"01.01.2012";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"02.01.2012";"7,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"03.01.2012";"7,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"04.01.2012";"7,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"05.01.2012";"7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"06.01.2012";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"07.01.2012";"6,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"08.01.2012";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"09.01.2012";"6,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"10.01.2012";"7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"11.01.2012";"7,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"12.01.2012";"7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"13.01.2012";"6,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"14.01.2012";"6,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"15.01.2012";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"16.01.2012";"5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"17.01.2012";"4,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"18.01.2012";"3,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"19.01.2012";"3,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"20.01.2012";"4,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"21.01.2012";"5,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"22.01.2012";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"23.01.2012";"6,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"24.01.2012";"6,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"25.01.2012";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"26.01.2012";"5,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"27.01.2012";"5,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"28.01.2012";"6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"29.01.2012";"6,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"30.01.2012";"5,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"31.01.2012";"5,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"01.02.2012";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"02.02.2012";"3,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"03.02.2012";"2,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"04.02.2012";"1,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"05.02.2012";"0,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"06.02.2012";"0,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"07.02.2012";"0,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"08.02.2012";"0,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"09.02.2012";"0,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"10.02.2012";"0,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"11.02.2012";"0,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"12.02.2012";"0,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"13.02.2012";"0,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"14.02.2012";"0,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"15.02.2012";"0,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"16.02.2012";"0,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"17.02.2012";"2,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"18.02.2012";"3,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"19.02.2012";"4,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"20.02.2012";"4,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"21.02.2012";"4,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"22.02.2012";"4,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"23.02.2012";"4,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"24.02.2012";"4,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"25.02.2012";"5,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"26.02.2012";"6,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"27.02.2012";"6,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"28.02.2012";"6,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"29.02.2012";"6,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"01.03.2012";"7,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"02.03.2012";"7,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"03.03.2012";"8,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"04.03.2012";"8,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"05.03.2012";"8,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"06.03.2012";"8,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"07.03.2012";"8,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"08.03.2012";"7,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"09.03.2012";"7,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"10.03.2012";"7,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"11.03.2012";"7,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"12.03.2012";"7,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"13.03.2012";"8,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"14.03.2012";"8,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"15.03.2012";"9,4";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"16.03.2012";"9,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"17.03.2012";"10,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"18.03.2012";"10,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"19.03.2012";"9,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"20.03.2012";"9,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"21.03.2012";"9,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"22.03.2012";"10";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"23.03.2012";"10,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"24.03.2012";"10,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"25.03.2012";"11,2";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"26.03.2012";"11,5";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"27.03.2012";"11,6";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"28.03.2012";"11,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"29.03.2012";"12,1";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"30.03.2012";"12";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"31.03.2012";"11,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"01.04.2012";"11,9";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"02.04.2012";"11,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"03.04.2012";"11,8";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"04.04.2012";"11,7";"°C";"CYY176";"516.388";"5.409.435";"2.345"
"Hofen";"Neckar";"Temperatur";"2012";"05.04.2012";"11,3";"°C";"CYY176";"516.388";"5.409.435";"2.345"
